0.3681936,0.433178193
0.504264277,0.520973068
0.420148593,0.30463093
0.331461165,0.344054422
0.362886654,0.362819694
0.641798713,0.722632589
0.217927577,0.251135762
0.4129722,0.433535891
0.194783893,0.280006216
0.352762349,0.432636634
0.317786813,0.404677103
0.107885662,0.192633372
0.19451828,0.244894348
0.208335574,0.288716801
0.241960305,0.354217211
0.040292357,0.20163948
0.603083407,0.660866443
0.5724854,0.598927711
0.528549232,0.538909172
0.455649914,0.614132675
0.471234644,0.643416809
0.273878936,0.277664731
0.123997898,0.184546888
0.125038526,0.253911207
0.07213998,0.044787564
0.130608875,0.2294882
0.316074684,0.436632582
0.353546873,0.46315515
0.197451693,0.351579753
0.356935397,0.511352289
0.524213215,0.648870782
0.348192483,0.467167312
0.501250633,0.57094027
0.039181892,0.155155752
0.179794752,0.402330384
0.133546469,0.315983661
0.191149749,0.440912514
0.012962854,0.143870081
0.303911543,0.549241329
0.367999737,0.27589964
0.320941142,0.219033548
0.11736166,0.099165031
0.375018955,0.243218679
0.418469961,0.344934818
0.480995226,0.331445063
0.533757919,0.516064882
0.419282129,0.456231148
0.017920923,0.146271585
0.094691615,0.197702626
0.157076159,0.275063835
0.174779857,0.028543586
0.01919929,0.089521778
0.260163832,0.289014272
0.082028584,0.147994321
0.292856028,0.287030994
0.362463221,0.502795778
0.396889599,0.53142655
0.252387413,0.284234234
0.285934513,0.313392521
0.244576776,0.245048558
0.545678578,0.528707363
0.600181133,0.511870557
0.530655868,0.534216764
0.599579307,0.543476319
0.072982512,0.00484641
0.559773792,0.492308139
0.45286565,0.455660512
0.573828748,0.466823495
0.490297802,0.284727841
0.481272037,0.298241873
0.509549191,0.37607738
0.543017264,0.449084996
0.547611555,0.42055236
0.590321238,0.418915671
0.560327982,0.40739863
0.571330086,0.404403037
0.455762184,0.402892301
0.557054992,0.453909122
0.330679906,0.402156257
0.47797789,0.469911985
0.583991469,0.502740209
0.503616036,0.505577939
0.629411424,0.475998661
0.600923583,0.513526095
0.5790951,0.456829127
0.533451799,0.368621448
0.395849392,0.405129109
0.597973539,0.482556172
0.594555476,0.431975157
0.565665186,0.441280962
0.591672648,0.534395937
0.609675505,0.479845724
0.588822816,0.426132081
0.621215198,0.473237732
0.628357256,0.485321119
0.587932919,0.447243748
0.547474387,0.325558966
0.52658562,0.312269718
0.58561335,0.404370151
0.573610243,0.343065409
0.660286092,0.51036132
0.521035883,0.28805663
0.551378047,0.319910327
0.606856494,0.38909411
0.62233097,0.415133647
0.538283406,0.299800022
0.544341059,0.333137036
0.546204438,0.338162793
0.624673832,0.416795919
0.621645364,0.428311022
0.629739933,0.448925846
0.691238962,0.525224427
0.639573756,0.520327639
0.479937515,0.248763043
0.548059784,0.33606431
0.584626869,0.365929716
0.636825554,0.52435368
0.62918486,0.485866436
0.661799489,0.554388915
0.57850216,0.403908137
0.688396494,0.551886479
0.59345395,0.42625713
0.619707649,0.464873324
0.65124481,0.495032708
0.617345352,0.456524066
0.618606502,0.485275457
0.654785311,0.48572124
0.54542973,0.350545464
0.483579956,0.300021487
0.4247987,0.206288238
0.462641605,0.257209544
0.607857949,0.474461366
0.579012184,0.47201246
0.665042761,0.534960839
0.666678346,0.518598227
0.671620188,0.61191233
0.626170779,0.502841777
0.587885678,0.461387327
0.626929275,0.510026129
0.599025982,0.549223408
0.546058906,0.436649039
0.626096585,0.499426735
0.61756452,0.467435093
0.620729266,0.426263627
0.647192752,0.530778258
0.660598303,0.618326219
0.555321078,0.351766995
0.610641924,0.4180075
0.580965781,0.405874348
0.597871652,0.378687084
0.610457971,0.393277309
0.696193512,0.61808719
0.690298664,0.510070721
0.705337124,0.558656425
0.604019626,0.469333652
0.572056653,0.417115044
0.59449299,0.442159858
0.679013124,0.578295979
0.680664547,0.549986097
0.705052241,0.648644002
0.520262485,0.382172604
0.599982338,0.635138772
0.624817979,0.655091322
0.704616344,0.679239331
0.627046387,0.513713103
0.674155243,0.64394845
0.654374,0.601784666
0.496643874,0.475134524
0.720628343,0.654422496
0.72352062,0.620288028
0.708619715,0.728540427
0.507962335,0.547101941
0.722642556,0.649983449
0.711349787,0.600247913
0.609243841,0.559214935
0.474755822,0.577287693
0.645161575,0.697978524
0.469966645,0.523890685
0.361313002,0.427633327
0.296335642,0.414162554
0.464657984,0.53340571
0.381724962,0.52941901
0.533425455,0.615228731
0.216906936,0.463037884
0.54974422,0.681039072
0.120587648,0.257182155
0.500459089,0.597673148
0.06692402,0.165929489
0.278388883,0.372902238
0.038755003,0.004773961
0.337366627,0.350766855
0.540487433,0.463960395
0.429907439,0.38208945
0.431981069,0.322489729
0.432802699,0.364834116
0.495902389,0.410641796
0.263908773,0.240464641
0.475996778,0.42833472
0.584571507,0.499159377
0.389660548,0.44853914
0.623021001,0.521638239
0.436636231,0.42882399
0.397220929,0.430995454
0.418523223,0.409861907
0.326844451,0.313882638
0.488900319,0.383886301
0.363819237,0.354934269
0.619205779,0.661933291
0.109869051,0.167480529
0.333298907,0.375150397
0.517787899,0.607321759
0.187729402,0.310256538
0.432625722,0.529890216
0.35753778,0.384647407
0.293113229,0.356568826
0.113408524,0.169675613
0.412190652,0.429073402
0.208334128,0.242073852
0.23341302,0.361107447
0.275767615,0.367237289
0.232774129,0.317823215
0.247774958,0.330683301
0.024928346,0.207210191
0.651316242,0.650675859
0.605635063,0.646458937
0.418165198,0.507690106
0.57889071,0.622160169
0.476442258,0.508006053
0.523493294,0.642891865
0.489773262,0.645645655
0.269569543,0.218290447
0.420398591,0.451291799
0.115577934,0.196357608
0.152468863,0.256218579
0.036166785,0.130560971
0.334717067,0.437920317
0.403173517,0.497361695
0.333204751,0.481034854
0.461775712,0.616577723
0.253129114,0.413192404
0.131105754,0.317039094
0.226547901,0.290477648
0.176287875,0.43820159
0.079655592,0.284605669
0.211227512,0.305647893
0.457595433,0.661148436
0.414005323,0.338447235
0.475543045,0.3978073
0.29234103,0.144711101
0.101784412,0.235869879
0.148492481,0.241700563
0.207792816,0.029833824
0.1261095,0.022992961
0.083247453,0.248467867
0.303782429,0.459929229
0.29723981,0.412108995
0.353090622,0.42395469
0.587641231,0.555067646
0.572696072,0.543495054
0.613210646,0.525992147
0.610413169,0.554344682
0.11075887,0.092124841
0.559289899,0.452739175
0.482569636,0.458221798
0.444584534,0.301780057
0.56022904,0.456570148
0.432787458,0.233271114
0.527721557,0.39177495
0.615084054,0.541760985
0.614638069,0.495498557
0.527729715,0.36982699
0.640793716,0.594470188
0.641922655,0.565244213
